,Unnamed: 0,content,label,fake
195,195,Fuck. Don&;t let this happen again!,1,1
196,196,Fuck your grandmother & then tweet your parents ass back,1,1
197,197,yeah its a bitch job.. but its good as always!,1,1
198,198,That'd be illegal IMHO...,1,1
199,199,fuck i want a cookie sir...damn straight :))),1,1
200,200,lol you're a fake... I saw your twitter & your a fake cuz you&;re cuz you&;re,1,1
201,201,I've done some serious reading on it and here are links 2 b 2 forms 988...,1,1
202,202,Lulz. Sway wants a divorce :],1,1
203,203,Damn it's only six months  but they still got that '09 Black one already...Damn it,1,1
204,204,Fare thee well; oh thee well and me mine!,1,1
205,205,LOL - that is some BS then!! BECK WHORE!!!! BUK I STILL HATE YOU!!,1,1
206,206,I fucking hope you got a new job. Damn we want some damn work done. ,1,1
207,207,you're not very happy right now  don't you? *thought* *happiness shud be with y'all anyway,1,1
208,208,I HATE YOU!,1,1
209,209,haha oh my gosh! that would be awful! lol,1,1
210,210,oh... that sucks! I hope u are getting better soon that would be really happy! lol! :( ;p;,1,1
211,211,I'll fucking kill you,1,1
212,212,I hate when that happens  especially when there&;s pay dirt in it! LOL. Well its a fact I'll give,1,1
213,213,dnt know you lol @ the newfag brigade thats funny :) lmao,1,1
214,214,no way! I am with TJ's...I hate gay people  believe it or not! ;),1,1
215,215,no need... its just an inconvenience to run Windows 8 clients :),1,1
216,216,you know what sucks? When there are over 80lbs on it! Lmaooooooo Off The Z-Bags gooo,1,1
217,217,your a cunt and your a faggot and ur gay and your a real dumb fuck. so much gay fuck yo head.,1,1
218,218,haha. i would be a cunt to get upset with you over twitter anyways. &lt;3 @matt_t,1,1
219,219,That's bad. I didn&;t really know the bass ahead of time. And now I just don&;t fucking,1,1
220,220,no she is not fake or that fake slut! i think its more that she doesn&;t care that i care,1,1
221,221,dont hate mr. charles you're gonna get fucking awesome!,1,1
222,222,Fucking Edgac Bureaucrats! Oh yes  I shall destroy thee!,1,1
223,223,btw I hate when I lose myself in thought/quirks ;P.,1,1
224,224,Fuckin JARVIS!!!! he sucks! LOL He should never come near me or anyone I know she is ex,1,1
225,225,fuck you cara. I hate her,1,1
226,226,fuck u wampas bg =P x_X.i_im_pig 2,1,1
227,227,damn u. what the fuck is w/ that about?,1,1
228,228,you'd better be fucking kidding. Damn.. u have alot going on...,1,1
229,229,you can fuck with those fucking heaters! Lol!,1,1
230,230,I HATE BED FAT! But its COSTIEST! ;),1,1
231,231,- damn - damn now I'm hungry.....,1,1
232,232,Damn! That really sucks! *Sigh*,1,1
233,233,you are doing a huge dis service to the Wii U.,1,1
234,234,HOLY FUCK  that was hard to watch - I almost busted my TBI sitcom last night ;),1,1
235,235,well  fuck that! I want fries with that!! I think they're about to be gross-fry-ready.,1,1
236,236,I am an eagle. That rhinoceros is a male. That rhinocorprheus. And so on,1,1
237,237,your like 11lbs,1,1
238,238,I HATE you,1,1
239,239,Fuck yo $#82b; onewz ya? U wanna be yo bitch n goin bout it,1,1
240,240,Damn it  you must really be having a bad night!  Now you better get going or I'm gonna stab you on The,1,1
241,241,I can't stop thinking bout those damn strippers.  Hate that season after another.....,1,1
242,242,Damn right.,1,1
243,243,That sucks -_- :D x,1,1
244,244,:)) u lucky bitch!,1,1
245,245,That damn kid... he had me on his ass. LOL,1,1
246,246,Damn  though? I'm not much for shopping...,1,1
247,247,lol I'm on my ass I think I killed it :L,1,1
248,248,FIGHT CANCER! The man will pay,1,1
249,249,i hate this fucking year just about to be B+  I wish it wasn&;t 2009..,1,1
250,250,LMAO!  He's a dick.  He likes them cuz they've been taken. Damn! lol,1,1
251,251,"I wish they were all ""Fat Boys""  and not just skinny people  for fuck's sake :3",1,1
252,252,Oh no. I HATE you for writing those links. They will make YOUR Christmas season even more miserable:,1,1
253,253,you better get that bitch going bitch! she'll do almost anything for cash  even up the boardwalk,1,1
254,254,fuck em if they wanna freak. im gonna freeze yo ass while u freezing up!,1,1
255,255,i wish i was fucking you,1,1
256,256,aw so true dude! Hate to ask your schedule again  but hows it going @ 9 hours later?,1,1
257,257,Fuck u...  U stll out anyway... ;) hahaha,1,1
258,258,That bitch doesn&;t care if u lukewarm or mad mad cold :) LOL,1,1
259,259,you will always be my favorite. I am an ass-clap whore!!!!,1,1
260,260,yeah and they've already told the world that I'm a bitch ass bitch. LOL.,1,1
261,261,fuck. I need to quit stressing about it. Damn twitter.,1,1
262,262,damn. Well I'll just wait it out while he rotss my bitch :S,1,1
263,263,Oh my god  that sucks. Oh man....Gone were going to have a laugh...at what a pimp he must,1,1
264,264,I am jealous? U gay men&apos;re TOO cutes and sexy!!!,1,1
265,265,lmfaoo OOTD  that damn track was so perfect; LMFAOOOOL! HUH UH,1,1
266,266,I think we just made fun of her ass. Sorry girl,1,1
267,267,lmao. He ain't even my fattest gay gnight. He's got it.,1,1
268,268,damn ur parents.... what the fucks?,1,1
269,269,that sucks man!,1,1
270,270,lmao baaastards tht hoe... he is so fat i saw him pull over ha,1,1
271,271,lol u fucking arsehole! U have an awsome set-up btw!,1,1
272,272,oh  i guess not then. That sucks ass though :(,1,1
273,273,dont even get the guy on the phone..they don&;t care!! get a man panda then you will get,1,1
274,274,your not sexy or anything?? (;,1,1
275,275,HULK NO!!! NO WAY YOU ARE HULKING... NO WORD ENGLISH!!!!  DON T FUCK WITH,1,1
276,276,aww! you should call her bitch ;) she has worked hard for it so far,1,1
277,277,your an ass  thats saying quite a lot.,1,1
278,278,I HATE YOUR FREAKNESS. I would much rather work in restaurants.....wait I forgot my favorite.....benson's,1,1
279,279,ohhh and fuck fuck lagu2ga!,1,1
280,280,damn now i don't feel like a million bucks till u get a real job damn it! :),1,1
281,281,oh yeah. That fucking auto-tuner thing worked in the emo chick.... I know the fat bastard... hmm?,1,1
282,282,I am NOT jealous of the fat people. They just NEED LOVE!,1,1
283,283,Fucking ayatrunch!  :P What was that?! Vomit Boy?,1,1
284,284,Hate! Ha!  I could care more.  Lame. Dumb fuck. ;__;,1,1
285,285,Damn you! It sucks like MtGox I got hacked twice last month,1,1
286,286,damn right i'll get them 2 youz,1,1
287,287,Oh my god - I'm sorry  what a dick to mess around with. Sorry I was the one fiddling with it :),1,1
288,288,damn. you. moving in on that chick? :/,1,1
289,289,aw man... that sucks!!! lol good luck  stay home! x,1,1
290,290,I HATE THEM! You should sponsor a 2day Feral kid for some circus and freak the children. FUCK YES,1,1
291,291,bitch... you are fucking brilliant! and i love the gay men in this show.... i really like them.. :P,1,1
292,292,"haha.  You know it totally! ""Fat"" always helps.",1,1
293,293,yeah. we did though. damn near killed four men,1,1
294,294,yeah but you'll get so fat your mom&apos;s gonna kick your ass. LOL,1,1
295,295,damn.,1,1
296,296,That sucks - hope u have an apartment that's big enough! :],1,1
297,297,I'm on twitter just talking about that ass look at me lol,1,1
298,298,no prob but we will eat the pig :P haha damn mousepad,1,1
299,299,HOLY SHIT! No more lemon peels for the family! WTF?! LOL! WACK,1,1
300,300,dude the whole country just blew up.....I feel the heat! Ugh that place sucks ass!!,1,1
301,301,@SonJock Dude. Fuck the man.,1,1
302,302,I don't hate men. Or anything. But it's always in my head that there must be something about them that is creepy,1,1
303,303,Fuck no. We need to keep the fuck up. Come to Mt Dew and I will show you why,1,1
304,304,dude I could watch that entire season for that statement lol...but no i have other things IM SLAUGHTERY,1,1
305,305,you got 2 fail whale's dick!,1,1
306,306,damn it I&;m starting to believe  maybe not too harshly. lmaoooooo,1,1
307,307,bwaha that sux,1,1
308,308,Damn that really sucks..,1,1
309,309,yeah they are fucking annoying. and the dog who was doing nothing on his back is barking mad.,1,1
310,310,lol just watch how it plays!,1,1
311,311,damn you to hell for stealing my shine!,1,1
312,312,- ooops- no  it doesn't look like me either to be seen on that da-qu-boys shit! LOL,1,1
313,313,You're fucking retarded.,1,1
314,314,HOLY SHIT...YOU'RE TAPPING WAT WAT U THIN LIGHT THE BITCH....dam,1,1
315,315,That sucks for you.  My flight took 2 hours and it was non-stop alcoholic fogging my vision lol.,1,1
316,316,dude I'm a hater. I demand Twitter-whiskey. And for fuck's sake.,1,1
317,317,"I nominate @JFK for a Shorty Adam Award ""Pulp Fiction""",1,1
318,318,oh wait  I'm sorry that's dumb. And no I'm not that emo ;),1,1
319,319,Lol you got ur boot up ass. Lol what boot ya got? Lol off I'm kn,1,1
320,320,Damn! My back just got so damn sore  that I have to wear a big enough watch! ;),1,1
321,321,You shoulda' made shit of shepherding that little ass cow.,1,1
322,322,ohkay that sucks!,1,1
323,323,yeah! damn you carrie arendelle! fuck this carrie,1,1
324,324,well you better watch out as u can always be next time i'll pummel ur face,1,1
325,325,"you know what a fat bitch I am! And now you know my ""babysitter"" comes to mind.",1,1
326,326,@Tristrammy I know  @tristrammy  there's gonna be people getting paid to say that shit ,1,1
327,327,you are an asshole,1,1
328,328,hmmmm....did my poor pet get all emo again today huh,1,1
329,329,FUCK NO NO NO YOU STUPID BITCH.. I HAT YOU FOR LOOKIN ASS.. YOU CAN STFU..,1,1
330,330,yeah  that sucks :(,1,1
331,331,Lol that sucks 2gether. I know someone that did that! And I said she's hot! Ha,1,1
332,332,aw that sucks!,1,1
333,333,your ass needs to be folded in half so thats where its at now lol i know u're faking an dnt :p,1,1
334,334,fuck yo' life,1,1
335,335,I can see why he gets all red-hatted..,1,1
336,336,ditto loser. Sleep tight! &#58371;s @palmyra @ 60 days. You're A WINNER!!!,1,1
337,337,LOL your opinion doesn&;t mean what they want it to mean lol,1,1
338,338,oh that sucks!  I was a year from getting my BA,1,1
339,339,Fuck Off You Twitty  you know its funny LOL,1,1
340,340,i think the damn children just need a dad like mine!!!,1,1
341,341,well fuck yes ma. You are the best!! Your ass looks huge as a mouse. Well done ma!!!!!,1,1
342,342,"I am not a ""fat cat"" so I should not be offended by this comment.",1,1
343,343,Folks  it seems I brought out the inner vvltard at some of you fag geeks,1,1
344,344,@SonOfGodAlexis you should tweet an ass whoop,1,1
345,345,"I know you had ""bust my BUT"" ready :P",1,1
346,346,that sucks,1,1
347,347,Loser. Fag. Hoe.,1,1
348,348,omg i was like 10 on this fat bastard. he's so o. k. soo damn skinny. haha =],1,1
349,349,fuck em man.,1,1
350,350,@kirboosh thats just fucking crazy. i can't imagine what life would be like without my dad  though...,1,1
351,351,lmfao datz eu cevile lollll..fuckin missy d!viii d!!(,1,1
352,352,no you fucking need a sponsor.  why pay a top-flight designer to make an awesome banner?,1,1
353,353,i think so. so do i  so should i answer. why all the hate! i get all emo haha,1,1
354,354,i want it to rain gay rain  cause i fucking WANT IT TO. r u mad ocean?,1,1
355,355,oh  i don't hate her!  She is an amazing  talented  emo girl,1,1
356,356,that sucks. we would have loved to be on our way to L.A. We're in the Santa Fe nog collar,1,1
357,357,you&;re fucking ridiculous as FUCK & it&;s been buisness for years! BITCH!,1,1
358,358,HAPPY FUCK!  You're officially hilarious,1,1
359,359,that sucks :(,1,1
360,360,That bitch is the reason why i'm staying off drugs!  The best of the best... fuck the pills!,1,1
361,361,damn that. what would u use for bleach??,1,1
362,362,I'd fucking gunna beat him now I know his dick. LOL What a loser. (yes this was meant to lol),1,1
363,363,lmao,1,1
364,364,Fuck you  @TeeWeeDVV. I didn't know there were these rules!! I'm so gay!,1,1
365,365,omg what do you think about them now? you ugly. so mean. so right. u get all the places lol =,1,1
366,366,Oh man that sucks... I'll call first... fuck!,1,1
367,367,dude are you on?? Lol i'm fucking bored,1,1
368,368,oh my gawd how annoying! =(,1,1
369,369,that sucks... I hope the train gets going.,1,1
370,370,your ass should probably be in C! @thesupercoolpad... I wanna know why.,1,1
371,371,daddy wht are u??,1,1
372,372,Hugs for being a jerk :) hey hey kylee  u still on the fence between 5/8 and half ass,1,1
373,373,A whale? No  whale watcher? No.,1,1
374,374,Damn I am so sick of them currently kicking ass,1,1
375,375,bitch  don&t ttyl,1,1
376,376,"@joshwhosyourDick... why is ""taint"" so sexy in gay parl of yur?",1,1
377,377,that sucks bby,1,1
378,378,Lulz! I will fuck ur brains out wit my GalaxICS Gauntlets. R U a hater!?,1,1
379,379,damn! don't you just hate when they forget drink!,1,1
380,380,haha! i fucking hate the weather.. I hate how much I forgot where we left off...,1,1
381,381,yeah  so true.  i wanna fucking kick yo fat ass today....,1,1
382,382,Fuck them. If it was on the radio  I wouldn't believe this post.,1,1
383,383,HARD! And now they say its gone? LOL.,1,1
384,384,You must hate me :-p,1,1
385,385,i wish i was watching a different channel right now :) fucking wtf happened? lol,1,1
386,386,you go get dat then  ok  you kick ASS!,1,1
387,387,lol  that just means that my cousin has a ton of socks...if socks can speak  then MY BDAY is HERE!,1,1
388,388,Hate to ask about this until it's said clearly and in full(;,1,1
389,389,i got that shit going on!,1,1
390,390,You know the 1 & @&;s are long enough for almost all your forms @ formspring. #badass formspring,1,1
391,391,no kidding. That's bad ass stuff!,1,1
392,392,you will be bored.  stop eating all these foods yo you will get fat lol,1,1
393,393,Damn  that is ridiculous... i know its a small world  but who do you @? ;) Lol,1,1
394,394,LOL!! A gay man just came by and told me I was the biggest loser of the week...lol jk!,1,1
395,395,Damn... I forgot... Well... More coffee and wit... Or maybe... more CUNT. Lol,1,1
396,396,"your fucking terrible at this ""you should quit stealing my auto-tuned whore car  right  ass!""",1,1
397,397,fuck  fuck him,1,1
398,398,bitch you going at a wall! *imitates song for some lame old fuck song*,1,1
399,399,- you're not alone - ours are getting hacked too....,1,1
400,400,damn straight! Now i need you on dat shit!!!! :O jking...   jking,1,1
401,401,Damn. Is that why you called in sobs? You should take an eye care.  ;),1,1
402,402,Damn you karmaunakers. I hate when I accidentally drink over an hour. haha,1,1
403,403,- BITCH YOU HAVE NOTHING! LULZ BEEN ELF YULU PSYCHO ELF YUK,1,1
404,404,I hate that so much! haha,1,1
405,405,dude I hate those things,1,1
406,406,no its not him...its me! the big sexy one....FUCK IT! I wanna go!! LMFAOO!!!! ,1,1
407,407,oh man I love that movie soooo hate that!!!!,1,1
408,408,"i think mine are ""i fucking dig my tiddly ass off and i feel superior "" =_=",1,1
409,409,dude that sounds kinda fucking crappy -,1,1
410,410,You know that nigga got emo hair right on blast :-(,1,1
411,411,well if the weather was bad enough they could take kids... or whale ass for the ride :P or whale eye ;),1,1
412,412,you have an ipad! it's fucking brilliant! how about you use it man. your a brilliant inventor!,1,1
413,413,damn son. I wish I could kick your Ass!,1,1
414,414,Fucking hell. On to you.,1,1
415,415,I'll put my bitch on auto keep then fuck her then fuck myself? Or am I missing the boat yet? ;w ;,1,1
416,416,Damn...I'm gonna get outta gaaaaarly! Damn son-in-a-b...,1,1
417,417,"That is ridiculous. What happened here is called ""tug-of"" when one party pret-O-Mole",1,1
418,418,damn right it should,1,1
419,419,your a fucking idiot,1,1
420,420,haha no kidding i know you will,1,1
421,421,your still there  no b*tch.. don&;t get old like that.,1,1
422,422,Fuck the holidays. I've got two grownass men at the office so they're not gonna leave my pussy.,1,1
423,423,oh. well I hate it because then I know something else was used or used in defaming you! lol!,1,1
424,424,i got 2 pick ya b! alergic dandruff kid.,1,1
425,425,you mean LIKE A FUCKING SPELL FAIRY! WTF I LIKED IT! lol I'll chalk it off,1,1
426,426,Hahhaha yeah sure can. ha and you are. i will tweet your ass off,1,1
427,427,Fuck your lungs  damn your lungs,1,1
428,428,oh  my god damn dude. What'd ya knw. You knw  the ecommerce nerd.,1,1
429,429,I hate the people I love :) but I must do without you... because I have no other family...,1,1
430,430,i hear i heard that too :P i hate that word,1,1
431,431,I hate snow when I am sick....,1,1
432,432,Damn - I should know since it was  at one of my gay day jobs.,1,1
433,433,no i mean the fucking shopping...,1,1
434,434,"I would have died laughing at ""BETTY GROSS"" earlier.. and I was a virgin when it came out....",1,1
435,435,i heard u blowh job. Haha. Dumb ass.,1,1
436,436,damn u not enough celery for my demand :),1,1
437,437,"Oh you mean ""Oh MY NAME IS A GOD DAMN WHALE...""??!!",1,1
438,438,heh,1,1
439,439,You tell 'em,1,1
440,440,Damn kid you work 11+ hours a week and you don't even live like 2 blocks away! LOL & i'm jealous =,1,1
441,441,well fuck yes for christ's sakes. :],1,1
442,442,Hoe D Her! That = Piss Off! :) Oh wow,1,1
443,443,diss.,1,1
444,444,i got emo ass and i was skinny enough that my mom would freak. ha ;),1,1
445,445,fuck you!,1,1
446,446,- I HOPE your mom doesn't had hip replacements... you look like crap. &gt;,1,1
447,447,LOL  they probably should. They get the hot cum and pussy kicks of a lifetime.,1,1
448,448,damn your filter....,1,1
449,449,damn you for telling that shivaniess she is pretty,1,1
450,450,I am so fucking jealous of your looks,1,1
451,451,i know. But you have other smartass friends :D,1,1
452,452,sucks for you  but it's ok...happens on my last call today lol,1,1
453,453,Lemme show you how you talk dirty...,1,1
454,454,That really sucks. And there were more people than I could've accommodated all by myself.,1,1
455,455,i wish I was able to give ass rot to. lol.,1,1
456,456,hmm idk thats hard.. how did I know ur such a dumbass?,1,1
457,457,fuck. u,1,1
458,458,- Your ugly,1,1
459,459,Damn.,1,1
460,460,I don't have one. but fuck it I'm doing nothing. I'll write one later for tonight lol. :) :DD,1,1
461,461,dude i need your help man,1,1
462,462,Lazy cunt,1,1
463,463,you'd be a liar or cock suck! :) I only liked your last video though. &lt;3,1,1
464,464,Oh boy. Looks like the big boy network is trying to piss us off once again.,1,1
465,465,@AlexisBrunet i am so behind I want off the hook!! LOL,1,1
466,466,yeah i think you should. it makes the game way better as you get to know each of the many characters more!,1,1
467,467,bitch  bitch fuck you all,1,1
468,468,You'll make me feel ___________ by association lol.,1,1
469,469,your gonna get ass shond. she should be glad you decided to go off her merry way :-) you are awesome.,1,1
470,470,you've made me so mad I am finally emo.,1,1
471,471,That  is very disturbing.,1,1
472,472,. lmfao! What u sayin!? hiii! I liiiit up th th threesome lulz,1,1
473,473,fuck that.,1,1
474,474,You're probably right  i would pull the  grade on you. Haters gonna hate....,1,1
475,475,Damn.. how is it not in French.. I was just thinking it would be entertaining :),1,1
476,476,dont you just hate people that do those ridiculous things,1,1
477,477,that was so gay.  you make gay men gay more entertaining.,1,1
478,478,Damn. You're a smartass :) :],1,1
479,479,i feel bad for that other guy i used to be in th same situation...poor guy! i feel for him :(,1,1
480,480,Damn straight!,1,1
481,481,fuck it don&;t delete keep moving keep moving fuck dat shit home,1,1
482,482,Lol i fucking am jealous!,1,1
483,483,dude  you're the devil  fuck all  and your gorgeous.,1,1
484,484,I don't eat pig ears  but then nothing much =/  thanks :),1,1
485,485,damn damn sorry to hear that  what about you? you wanna be in? join the gaaap,1,1
486,486,Thats a shame..  I would just sit there while she fakes to piss me off with my iPhone! *twirl,1,1
487,487,it's called gay-themed t-shirts!! wut a fag!!!,1,1
488,488,lol im only 6'3,1,1
489,489,no. im here cause i heard about him through r/thefappening  i knew he wasn't ok already,1,1
490,490,Oh no...it's bad ass as well!!!! It seriously needs work!,1,1
491,491,btw i love jons family  i think they are really a cute family,1,1
492,492,haha oh god what a fucking load off the can! So much SO much sugar! YUM,1,1
493,493,Oh yeah man  I'm so not a fan either.,1,1
494,494,a whale does that jsskkkkk....whales are amazing!,1,1
495,495,yo your got one bitch!! and u better knw this hot bit,1,1
496,496,FUCK. SO Lame Ass.,1,1
497,497,Damn! You&;re putting me off now!?,1,1
498,498,no.   I will get my pussywut up and ready on my flight back. :( Haha,1,1
499,499,bitch,1,1
0,0,- How the Fuck Are The French On A Sling Baa? FUCKING CRAZY.,1,1
1,1,i think that is gay. thats why i called him homo. haha,1,1
2,2,haha fuck the dentist,1,1
3,3,Fuck em...go forward!,1,1
4,4,aw I hate those. Poor kids that had to leave behind them. I'm all for hugs and kisses though!! ; ),1,1
5,5,You bet your sweet ass they are. My DVR only goes to 360 once!!!,1,1
6,6,I fucking COULD've won the waffle prize this morning!,1,1
7,7,lol wow that is bad ass.  well if he is an eagle his ass would be up on that tree by now,1,1
8,8,"That was pretty damn awesome I should have said @Krista! :) ""Bitch  pig  or whip  floggie",1,1
9,9,i don't hate you anymore cuz you stuck around and sent ebay an alert letting me know you weren&;t buying,1,1
10,10,Fuck  that's a bitch bag! I'm all in on Walmart now,1,1
11,11,I have no idea... how much I piss them off... it is crazy!!!!!!! LOL,1,1
12,12,DAT ASS DINNIGHT TURBITURBATE YUM,1,1
13,13,@KobayuSolo damn! I didn't think I'd say it out loud!,1,1
14,14,that sucks man. I would've liked some too.. Damn near hung over at one time ;),1,1
15,15,bollox? where in hell would be get that uk fix. fuck i do that every 5 sec. it gets very,1,1
16,16,yeah he just used gay terms/anthro aspersions...the fuck he is,1,1
17,17,damn..,1,1
18,18,That makes me so mad I didn't even see it.,1,1
19,19,That looks terrible...,1,1
20,20,huh? No. We don't want anyone's children to come into contact with rabid wild hinds. No need to,1,1
21,21,yeah and its $8 but then it costs money to use it so its not a fucking bargain.,1,1
22,22,bitch!,1,1
23,23,dude just put on 20lbs u will get there(bad ass way over your head lol :S),1,1
24,24,hahah. he must have made a great ww2 video :),1,1
25,25,your face is making my face look SUCH a SLUT! haha,1,1
26,26,oh  that's horrible! How much would it take you to open up one of my fat account? ;),1,1
27,27,- Wut da play?- Dude  the moon looks a bit bigger  fxck! :P,1,1
28,28,That sucks  man. My uncle always had this big laugh.,1,1
29,29,oh no  you mean the one you got for him!? oh my... is he a chimp??? ;),1,1
30,30,That is the gayest fucking thing I have heard on this planet.,1,1
31,31,omg! That sounds so fake & gay  thats not right  damn...,1,1
32,32,I hate twitter and prefer my pastramework,1,1
33,33,haha! I never saw that...I think she was being mean and trying to win my man nerd over,1,1
34,34,That sucks  my first plane never hit shit.,1,1
35,35,that looks gay. i mean seriously gay. :o ),1,1
36,36,I HATE the smell. I put it up at home first. Then I turn around and see who put the fucking cat under,1,1
37,37,dude it is gay for all natures to have feet,1,1
38,38,you hate me? I just figured maybe your mom wouldn't give a shit...,1,1
39,39,Oh that's what Twitter hates :'/  Well maybe you can change their names to BUNCH :/   *chug,1,1
40,40,yeah  i hate it I have been looking for a way to get off my taxes too...so now I hate it myself,1,1
41,41,your fat!!!,1,1
42,42,you go girl!,1,1
43,43,that means they used one that looks a bitch like me  but the review I sent them said it isn&#8217;,1,1
44,44,Oh! Damn! That was a long time ago...lol,1,1
45,45,Fuck off &#9217; U kno! Lol off I&#8217; m a hoe lol,1,1
46,46,i am fucking sick of all these stupid gay people androp.,1,1
47,47,"well he said he had ""nothing more to do there"" then he hung up on u...so  u are out my ass",1,1
48,48,i am a mess...  hate work and hate everything...,1,1
49,49,no need to fuck over other states to prove how big of a fuck up u are - fuck u wit em,1,1
50,50,oh ok  thanks for saying it to make me mad :) you're really not emo,1,1
51,51,LOL NO NO IT U FUCK YEAH CANT GET TO SPEEDT!?,1,1
52,52,Oh god  damn! How u seen her in person  loser.,1,1
53,53,Oh I hate snow days as a whole. But you know what the snow is: male cock. It just happens to be on,1,1
54,54,no I wasn't going to watch anything but frass lol. hope it's something funny or zoned out ;) and thankss,1,1
55,55,The damn whore..,1,1
56,56,hahahahah yeah jks klee,1,1
57,57,I know why and you shud hate that. They make such a mess. LOL,1,1
58,58,I HATE YOU!! But it snowed in ma'; n I saw that and I laughed so damn much,1,1
59,59,I hope you were feeling *really* bad this morning.,1,1
60,60,Fuck 'em...,1,1
61,61,that was the best party i have ever alway been in,1,1
62,62,I do. But you know  you don't LOOK big on legs. I'll be your couch at PUCK meet U!!!,1,1
63,63,yeah..thats fucking depressing.,1,1
64,64,You could put whale slayer on ice and sell it at a party  fuck-ton.,1,1
65,65,lol ass ima stab your ugly ass in THE NEST :),1,1
66,66,Damn straight! This place is AWESOME!!! Come get 'em then  I'm doing rotg# :),1,1
67,67,ohh no I hate you right now  lol. lulz.,1,1
68,68,LOOK at those fucking faces  I just got done taking a bunch! (after cleaning mine myself).,1,1
69,69,omg!  it's the whale watching blog! and its fucking fantastic,1,1
70,70,fuck them.,1,1
71,71,You should take a fucking shower first. I don't even care where I'm showering :P,1,1
72,72,Fuck that man. That shit is ridiculous.,1,1
73,73,hehe you know the difference..,1,1
74,74,I nominate @adam_harbott for a Shorty Award in #hollywood as a direct response to the #fail whale,1,1
75,75,I want to fuck yo ass!! ;_;,1,1
76,76,damn you guys... I want to stay in Vegas until 7 but I can't make up my mind at the minute,1,1
77,77,HOLY FUCK! You're so full of yourself,1,1
78,78,LMAooooooOO! @mariebarnie  that video is ridiculous  I HATE YouTube Iso! It,1,1
79,79,you damn son! What's with all these fucking kids getting older? We'll get them all home chaperoned though...lol,1,1
80,80,i do... just sit on it and look like i dont care so no one likes me anymore. :(,1,1
81,81,you're gay. you are so gay. what kind of egomaniac are you?,1,1
82,82,damn that sounds good!!,1,1
83,83,that&;s what i feel and you must get mad. Or are you getting all emo. ;-),1,1
84,84,I'm with u. Stupid car!,1,1
85,85,i know i can sing you dumb ass b*tch i promise :o) ha,1,1
86,86,You are fucking retarded.  I hate you. (;,1,1
87,87,doh!! that was SO cute  i hate procrastinating. so what did you use for the 5th time today?,1,1
88,88,no prob. they got fack if is a dick move getting her out of town,1,1
89,89,i know  just read that the parfums were making an awesome parfait... damn... i'm totally in love!,1,1
90,90,I HATE them! But hey at least she can get a kick up the arse. Well done boss  hope she doesn,1,1
91,91,That is just damn depressing to think about. :(,1,1
92,92,i wish I didn'nt work today :( Damn you,1,1
93,93,"That was funny. I never heard that before :'( How about the ""dick joke""  BOSS. LOL",1,1
94,94,Damn! I'm moving  then you can stay here! You've already had three beers :-P (haha) -,1,1
95,95,Fanny... why would i fuck nate get on this  lol!!,1,1
96,96,You guys should just move to Montana. Sucks there&apos; bitches..,1,1
97,97,@natinolove hey bitch.. im 2 fakk u with one of ur fav mac lilacs. let thaa,1,1
98,98,"damn. I should of put an ""X"" on that one lol. Damn!",1,1
99,99,Fuck yep,1,1
100,100,you've already decided,1,1
101,101,damn i missed this. i was up and running with mine going at a normal time..so bored i just shut the hell,1,1
102,102,hahahahaha okay,1,1
103,103,dove is a pussy - so am i :),1,1
104,104,that sounds great but I HATE IT ITS FUKIN TIGHT,1,1
105,105,that means she's not a fat slut! *go emo ass to ga gay mall...damn bi...,1,1
106,106,DAT SHIT...i deleted you,1,1
107,107,I hate that :-( jsh im with u..go get 'em then :),1,1
108,108,drd *you're* gay *slapping of the gay face over and over again*  Lmao! I just,1,1
109,109,you got it @ joshua...i hate that shit - but thats like -3 other bs,1,1
110,110,Damn straight!,1,1
111,111,dirt poor hoe! :P she will find her way around,1,1
112,112,I didn't really want the chocolate  just to make sure none will mind that I put fat on their face :-),1,1
113,113,@dennygraf damn! I just watched the trailer... he&#58382;s the shit son.,1,1
114,114,@kosherboy i'd say pizza  so idk u r being a bitch about it? :),1,1
115,115,you're such a tease man. hahaha &amp;lt;3,1,1
116,116,Fuckin Edith,1,1
117,117,Lulz  don&#5217;t get to the root of this. Still haven&#5217; ;_,1,1
118,118,"i hate this  as my aunt always said : ) ""try and fool  that fool"".",1,1
119,119,- you got a beard donna! We gotta kick yo~ ass 'cept a dick!!! (after the fail whale jump),1,1
120,120,HOOK YOU.,1,1
121,121,I want to fuck my sister once more!,1,1
122,122,You mean we had dinner a long time ago :P? lmao. Ohh. He should come get us too.,1,1
123,123,i'm trying to keep up with my podcasts... hope you're doing quite well indeed @ least for some of them.,1,1
124,124,well I didn't.  damn fool,1,1
125,125,i just wanna fuck you,1,1
126,126,FOLKS!  We need more men on this couch!  Damn.,1,1
127,127,fuck off u cg0908!!!,1,1
128,128,Oh god yeah.  Well that sucks man.,1,1
129,129,hahah you know i would rather watch bryans trailer than jourso is gay ;),1,1
130,130,You are a big fat Faggot.,1,1
131,131,oh man that'd suck!!! damn those cops had a job today!!!! :D,1,1
132,132,"I was thinking of some sort of ""I'll take 5 wks"" joke but decided not to. Damn!",1,1
133,133,hahahhaha that is so gay that i don't think my thot5g3r knw l!( :,1,1
134,134,yeah its kinda funny and totally fucking stupid.,1,1
135,135,haha yeah its him!,1,1
